id,text,created_at
1219818506528706560,"This shouldn’t need to be said, but here we are in 2020 having to tell folks to stop lighting fires in the street w… https://t.co/tp3P1830qg",Wed Jan 22 03:06:09 +0000 2020
1219818448798220288,"Hey, @user_1582 during the PDS tomorrow you should talk about the SoE in St. John's, NL! It's made international new… https://t.co/PQ36eY57O1",Wed Jan 22 03:05:55 +0000 2020
1219818210704400385,#nlstorm2020 #nlwx #nlsnowstorm2020 #NLblizzard #nlweather #Snowmageddon2020 https://t.co/8rHLlo8Uxg,Wed Jan 22 03:04:59 +0000 2020
1219817627700355073,Looks like the local media is already beating #Snowmageddon war drums! #stlwx,Wed Jan 22 03:02:40 +0000 2020
1219817257897021440,"@user_2087 can you do an episode about #Snowmageddon2020 ???
I can help arrange the trip to #Newfoundland and I can… https://t.co/sydU7c5h2t",Wed Jan 22 03:01:12 +0000 2020
1219816975960104961,I’ve gotta tell ya: @user_1650 got me right in the feels. This Ode to Newfoundland is about as perfect as I’ve eve… https://t.co/9RsYEbosEq,Wed Jan 22 03:00:04 +0000 2020
1219816944309866497,This home could sure use a bit of digging out for sure. #YYTSOE #NLwx #Stormageddon2020 https://t.co/sXvK57P4ob,Wed Jan 22 02:59:57 +0000 2020
1219816690726236160,Well connected communities are strong communities! #NLWX https://t.co/nH4tPIhnTR,Wed Jan 22 02:58:56 +0000 2020
1219816287070773250,#Newfoundland doing #canada proud as always.  #NewfoundlandStorm https://t.co/1rxaw8wAM1,Wed Jan 22 02:57:20 +0000 2020
1219815739277893634,"BTW folks, the State Of Emergency here in St. John's, NL has been extended once again to tomorrow, Wednesday, which… https://t.co/Vc3DT2W62r",Wed Jan 22 02:55:09 +0000 2020
1219814023602081793,#snowmegeddon2020 #nlstorm2020 loves it 😂❤️ https://t.co/MCNxA51gDL,Wed Jan 22 02:48:20 +0000 2020
1219813747608489985,Cheers to #Newfoundland’s “we’re all in the same boat” way of life. https://t.co/z5WF87iubV,Wed Jan 22 02:47:15 +0000 2020
1219812823343214594,What the heck is this!!!#Snowpocalypse2020 https://t.co/kDkHwmgZtb,Wed Jan 22 02:43:34 +0000 2020
1219812373223104512,Pops did the first pass 😂👍 #nlwx #Snowmageddon2020 #NewfoundlandStorm #nlstorm2020 @user_2431 https://t.co/dKWXVku0Ci,Wed Jan 22 02:41:47 +0000 2020
1219811855801057281,"Also, from our chat with Donna Fletcher of @user_741 we played a tune performed by @user_2106 for the upcomin… https://t.co/1lA71xkXCH",Wed Jan 22 02:39:44 +0000 2020
1219811149811802113,@user_1240 Are you sure you don’t want to be here in Newfoundland 😉 #snowmegeddon2020 #nlwx #nlsnowstorm2020 https://t.co/SU3wHjGeMF,Wed Jan 22 02:36:55 +0000 2020
1219810688039890944,Grocery store madness in St. John's as people scramble during state of emergency | The Telegram… https://t.co/za8F470HUV,Wed Jan 22 02:35:05 +0000 2020
1219810544217214976,Neighbours couldn’t find their hydrant after much digging. Street View and some heavy lifting got it done. Couldn’t… https://t.co/9AMQDGL2Jk,Wed Jan 22 02:34:31 +0000 2020
1219809987117174790,"After 6 days of constant laughs from #nlwx I can honestly say that everyone else's tweets are boring. C'mon, we got… https://t.co/8U1hYqOZo6",Wed Jan 22 02:32:18 +0000 2020
1219809974056079361,Continuing to make the most of it #SOEday5 #snowmaggedon2020 https://t.co/rS9LYLZ8QH,Wed Jan 22 02:32:15 +0000 2020
1219809799774359553,#Snowpocalypse2020 😁😎 https://t.co/ZWjGrsArOR,Wed Jan 22 02:31:33 +0000 2020
1219808811386576896,Watching the good folks of #Newfoundland and #Labrador dig out (and line up) with good humour and civility. You res… https://t.co/MqqwkuWhw5,Wed Jan 22 02:27:38 +0000 2020
1219808668767727618,Thank you very much for this..it is very much appreciated !!! @user_143 @user_398 #nlwx #nlstorm2020 https://t.co/hSyUUjQxCV,Wed Jan 22 02:27:04 +0000 2020
1219808618754777088,Newfoundland Snowpocalypse Day Five: Trading Smokes for Pepsi https://t.co/K4VRuEFd9U via @user_2201 #newfoundland… https://t.co/8R6Ebr3UaM,Wed Jan 22 02:26:52 +0000 2020
1219808551381741569,A small gesture from a group of people taking difficult times in stride...meant the world to my partner and I. Than… https://t.co/tvBACFpF79,Wed Jan 22 02:26:36 +0000 2020
1219808262515806208,#myCanada #NLstorm2020 #neighbours #Canadians #TheWorldNeedsMoreNFLD https://t.co/1UeHi3sgG7,Wed Jan 22 02:25:27 +0000 2020
1219806722262478849,Petition to torch snow and send the water to Australia #nlwx #nlblizzard2020 #YYTSOE,Wed Jan 22 02:19:20 +0000 2020
1219806663714254859,"The populace in the capital is getting restless.

Remember, folks: This is why the gods blessed us with booze, and… https://t.co/lgN0WUzrTu",Wed Jan 22 02:19:06 +0000 2020
1219805773968048129,"#cdnpoli
#Memes
#stormageddon2020

Two memes:

- the greatest tragedy of the Newfoundland blizzard

- the new recru… https://t.co/Q2IFWzCPsx",Wed Jan 22 02:15:34 +0000 2020
1219805029823107072,"Usually it’s a disc in his hands, not a shovel. Shout out to #UltimateNL member Frank Morin for helping out the cit… https://t.co/fZ8cPbrT1X",Wed Jan 22 02:12:36 +0000 2020
1219804942338351104,Nice to see the @user_1455 @user_482 coverage of #nlblizzard2020 The best clip so far was when the taxi… https://t.co/gqX1HrGNPp,Wed Jan 22 02:12:15 +0000 2020
1219804434844307456,Would also be super cool if Water and Duckworth were closed to traffic and everyone was walking the downtown street… https://t.co/zoFjy3QyVK,Wed Jan 22 02:10:14 +0000 2020
1219804373641056256,It was the fall heard 'round Newfoundland! Watch @user_2680 react to a fan's endearing tribute to the moment he met… https://t.co/yQrhWqoC8U,Wed Jan 22 02:10:00 +0000 2020
1219803950850822144,"With all respect to AB and MB, the #nlstorm2020 news coverage makes me wistful that SK and NFLD aren’t neighbours.",Wed Jan 22 02:08:19 +0000 2020
1219803335995334657,Great book to read during #nlblizzard2020 https://t.co/m2SgaVWKkZ,Wed Jan 22 02:05:52 +0000 2020
1219803000425844741,"A few photos from my journeys around this buried city on Tuesday evening.
https://t.co/nDQeUa7mcc
 #stjohns… https://t.co/luTNwXLSOc",Wed Jan 22 02:04:32 +0000 2020
1219802510006734848,"Death Star Thermal Exhaust Port Meridian Trench run, Newfoundlander Style

#CanadaSnowDump #Starwars @user_2753 https://t.co/dpONNvokKv",Wed Jan 22 02:02:35 +0000 2020
1219802307354877952,Newfoundland's blizzard and our Canadian military members... by Mark Critch ❤️🇨🇦❄️ #nlstorm2020 #nlblizzard2020… https://t.co/KZGWIbKqEc,Wed Jan 22 02:01:47 +0000 2020
1219802115650072577,Nothing better than a cozy blanket and a steaming cup of Earl Grey tea in a cute cup from my Secret Santa!! One of… https://t.co/d6cwRAwp78,Wed Jan 22 02:01:01 +0000 2020
1219801539306496000,@user_15 Taking advantage of 12-foot piles of snow left by the plow after a 76cm snow fall last weekend - a c… https://t.co/2PNXbcpV5I,Wed Jan 22 01:58:44 +0000 2020
1219801176276815873,I'd be curious to see what birth rates look like in nine months in Newfoundland #nlwx,Wed Jan 22 01:57:17 +0000 2020
1219801130399563776,@user_2177 @user_2470 very pleased so far. will update. #timbitscereal #theemptybowl #nlwx https://t.co/YVInDmN0el,Wed Jan 22 01:57:06 +0000 2020
1219801130085076992,"Following alot of FB groups around #Snowmageddon2020. First pic, plead for help. Second pic of a women offering a s… https://t.co/SMeOFY8gE9",Wed Jan 22 01:57:06 +0000 2020
1219801007833653249,Wonderful ode to the Newfoundland spirit #nlblizzard2020 https://t.co/U4WEiz1EwG,Wed Jan 22 01:56:37 +0000 2020
1219800966683332608,"While SJRFD has upped response crew sizes and the city is beginning to clear fire hydrants, some residents are pitc… https://t.co/MolTiMprEH",Wed Jan 22 01:56:27 +0000 2020
1219800891135492097,"I Survived Snowmageddon 2020 Newfoundland Storm Chips Iron On Patch

https://t.co/K0AkMcvO48

#stitchersgonnastitch… https://t.co/8PhEoYezc3",Wed Jan 22 01:56:09 +0000 2020
1219800877290217472,"I’m really enjoying the peace over the city. No planes, no traffic, just us folks. #nlwx",Wed Jan 22 01:56:06 +0000 2020
1219800223435968514,@user_1831 C.B.S are also having issues with traffic lights  #nltraffic,Wed Jan 22 01:53:30 +0000 2020
1219800074055770115,"“Our four key resources now are pop, cigarettes, beer, and chips. Control the corner stores, control the Island.”… https://t.co/cYHz7s4izO",Wed Jan 22 01:52:55 +0000 2020
1219799441315512320,"Has this ever happened to you? Bosses be like...

#Snow
#Snowmaggedon
#Snowmaggedon2020
#NewFoundlandStorm… https://t.co/gJhflQT5zW",Wed Jan 22 01:50:24 +0000 2020
1219798828095807488,@user_2107 @user_601 A lot of Americans stash cash in Haiti 2900 almost and that's just one keyword. Haiti....fol… https://t.co/JLcbiPc6lZ,Wed Jan 22 01:47:58 +0000 2020
1219798642065846273,"On Tuesday, Mayor Danny Breen said he has “no idea at all right now” when the bus services will be back to normal.… https://t.co/rWeQXXqDM6",Wed Jan 22 01:47:13 +0000 2020
1219798497182081024,"Weather forecast for Wednesday. Brought to you by Xplornet. #nlwx 

https://t.co/KyuuLqmNlP",Wed Jan 22 01:46:39 +0000 2020
1219798419633512449,Love this👇 #NLBlizzard2020 #Newfoundlanders https://t.co/IYznRgERmE,Wed Jan 22 01:46:20 +0000 2020
1219797515492642819,Our offices are closed again tomorrow due to the ongoing State of Emergency - stay safe everyone #MyNSO #nlarts #nlwx,Wed Jan 22 01:42:45 +0000 2020
1219797126051500034,@user_652 @user_2643 #OPLENTUS #YYTSOE #NLtraffic https://t.co/AE8jCmadDM,Wed Jan 22 01:41:12 +0000 2020
1219796852377300992,"Best experience you had so far in the SOE? NLers for NLers!
Yes there are challenges for many, however, I see so mu… https://t.co/BUWs0SWKPp",Wed Jan 22 01:40:06 +0000 2020
1219796650824294400,Props to this amazing crew from Elizabeth Park Elementary! They had an incredibly hard task to begin today as they… https://t.co/U22O6uEUtQ,Wed Jan 22 01:39:18 +0000 2020
1219796332308623360,"#Kitimat: ""Hey #newfoundland, hold my beer for a sec."" #Snowmageddon2020 
https://t.co/8Z2mBY7ihc",Wed Jan 22 01:38:02 +0000 2020
1219796135327551489,"Stroll! 
#nlwx #nlweather #snowmegeddon2020 #bettywhiteout2020 #nlblizzard2020 #newfoundland #community… https://t.co/eT18BT4BVL",Wed Jan 22 01:37:16 +0000 2020
1219794479139389440,"“More than 70,000 workers in this province earn less than $15 an hour.” @user_1063 #nlwx #snowmegeddon2020… https://t.co/ieedqfP4SC",Wed Jan 22 01:30:41 +0000 2020
1219794323925098496,Taking bets. Starting at 9am with 15 minute intervals. How long before the first taxi crash tomorrow. Will it be hi… https://t.co/CPSXZzdx1Y,Wed Jan 22 01:30:04 +0000 2020
1219793213365653506,🤣🤣🤣🤣💁‍♀️ Guess people don't want them #StormBabies #stormageddon2020 #NewfoundlandStorm #nlblizzard2020 https://t.co/XqAQGripSh,Wed Jan 22 01:25:39 +0000 2020
1219792655623905280,Shout out to this guy who stood in line for an hour with JUST a (large) box of Eggos. So many questions...… https://t.co/bgdOofAhwt,Wed Jan 22 01:23:26 +0000 2020
1219792136306143238,Check out @user_2560 story of Baby Snow’s arrival during one of the biggest storms in history!  #Nlstorm2020! https://t.co/BmFQd1c1UW,Wed Jan 22 01:21:22 +0000 2020
1219792110649593858,I guess it makes sense that only cabs are allowed out tomorrow. They drive like they are the only damn think on the… https://t.co/5c0jKYmxsp,Wed Jan 22 01:21:16 +0000 2020
1219791886447267840,I do have hope that we can learn from this mess &amp; ensure that everyone is safe and secure. That is having income &amp;… https://t.co/mnCx5dUHiv,Wed Jan 22 01:20:23 +0000 2020
1219791790938652672,"Be careful on your morning commute tomorrow!!

https://t.co/DcCWXuZxuN

#winter #Snowmageddon #NEwx #Safety… https://t.co/DhCSu7RDPz",Wed Jan 22 01:20:00 +0000 2020
1219790705100574721,If only the city had a large fleet of public transportation they could utilize to keep cars off the streets that co… https://t.co/lEjCLow1a2,Wed Jan 22 01:15:41 +0000 2020
1219790696900489216,Hey @user_2031 I already loved your pizza... but this... ah ... takes the “pizza.” Your franchisee did you and… https://t.co/gj2Zco0Rni,Wed Jan 22 01:15:39 +0000 2020
1219790621411627008,OMG. My media appearance life is complete!!!!  My pic was on @user_2512 tonight. That makes shovelling for 18 hour… https://t.co/Z2xnqw96SQ,Wed Jan 22 01:15:21 +0000 2020
1219790392486506497,cabin fever is setting in b'ys. ive gotten into a racket with everyone except the cat at this point… https://t.co/BRqi8RUvEW,Wed Jan 22 01:14:26 +0000 2020
1219790353718444032,What a fabulous picture! So heartwarming to see her smile. It’s why we do what we do! “Angels” #OPLENTUS #YYESOE… https://t.co/aIvM9j6wdJ,Wed Jan 22 01:14:17 +0000 2020
1219790085232693248,"Omg.
I love the creativity that happens when we are cooped up.... #nlwx 

https://t.co/qA4jDDZ1pb",Wed Jan 22 01:13:13 +0000 2020
1219789973131493377,With a CAA membership you can get your car towed 5km for free and since those vehicles will be allowed just get tow… https://t.co/UE3014GyzZ,Wed Jan 22 01:12:46 +0000 2020
1219789542724710400,This is a cool little #nlwx fact. https://t.co/TvcZR8bd45,Wed Jan 22 01:11:04 +0000 2020
1219789442422132743,"If you haven't signed the petition yet, please sign and share on all platforms. #pedestrian #pedestriansafety… https://t.co/8izkBRyYNb",Wed Jan 22 01:10:40 +0000 2020
1219789330874609666,2/2 ...First official warning of heavy snow for that storm came at 4pm April 4 (15-20 cm). Upgraded to blizzard war… https://t.co/j0WYqYlWNX,Wed Jan 22 01:10:13 +0000 2020
1219789215854141441,"1/2 Example of how forecasting has advanced over the decades.

The last biggest one-day snowfall at #YYT occurred o… https://t.co/0pofelaN5V",Wed Jan 22 01:09:46 +0000 2020
1219788660205326336,"The office of Dr. Krista Brown will be opened on Wednesday, Jan 23rd, at 9:00 am for prenatal clinic (scheduled app… https://t.co/3rt2NSIybJ",Wed Jan 22 01:07:33 +0000 2020
1219788216204713984,"#nlwx
Is anyone involved with this SOE that works with @user_470 or another shipping company that may be able to shed so… https://t.co/qlSpTRHmnO",Wed Jan 22 01:05:47 +0000 2020
1219787910268014592,Is it wrong to acknowledge that I think I am getting a snow shoveling callus? And that I'm proud of it! #nlwx,Wed Jan 22 01:04:35 +0000 2020
1219787836314071047,International fascination! #nlwx #nlblizzard2020 #Snowmageddon2020 https://t.co/g2UQwdIHlr,Wed Jan 22 01:04:17 +0000 2020
1219787633720807425,The state of emergency is the only time Chapters on Kenmount has EVER been closed. #nlwx,Wed Jan 22 01:03:29 +0000 2020
1219786401597788161,"We got out of the house, went to a neighbouring town, and got stocked up on groceries without the massive lines hap… https://t.co/Y4CqkC1U7v",Wed Jan 22 00:58:35 +0000 2020
1219785819898204160,"Anyone ready for a day at the beach? All recreational programming is cancelled for tomorrow, Wednesday, January 22.… https://t.co/nIJ41FewP1",Wed Jan 22 00:56:16 +0000 2020
1219785814751830017,@user_738 Imagine how many accidents &amp; other disasters there'd have been if the @user_143 hadn't called a SO… https://t.co/iVANrTtCJe,Wed Jan 22 00:56:15 +0000 2020
1219785761169592321,"Watch this space for updates guys, enjoy another Storm Day !!!
#snowmageddon @user_2128 St. John's, Newfoundland and Labrador https://t.co/toCzdk46Aj",Wed Jan 22 00:56:02 +0000 2020
1219785427613376513,Great organization with awesome ppl that keep the wheels turning!! #nltraffic https://t.co/UR7tUdgXlN,Wed Jan 22 00:54:43 +0000 2020
1219785142711017474,"If your faith in humanity is waning, find some of the stories coming out of #Newfoundland following the… https://t.co/msQaDmxYsy",Wed Jan 22 00:53:35 +0000 2020
1219785027631898624,"@user_2267 @user_1621 I give your numbers the nod... Snow was compact but dry for the first couple days, when tem… https://t.co/syMA4xQQcv",Wed Jan 22 00:53:07 +0000 2020
1219783953214775298,"@user_11 Wait a minute, you had a vote?  WTF? How'd I miss that? Sorry, Brian. You know you're awesome. Screw… https://t.co/WMMdkC9EbD",Wed Jan 22 00:48:51 +0000 2020
1219783063783333890,@user_370 Thank you all for everything you are doing in our communities to help our most vulnerable and to keep… https://t.co/BJxdocuaER,Wed Jan 22 00:45:19 +0000 2020
1219782830525419520,Have the friggin townies shoveled their driveways yet? #nlwx,Wed Jan 22 00:44:23 +0000 2020
1219782524093771776,Debbie Noseworthy lives here. She cannot bring her recuperating husband home from hospital because this is the curr… https://t.co/RDKumbXsYf,Wed Jan 22 00:43:10 +0000 2020
1219782311841091592,"She's  Alive....4 days buried alive and she's is resurrected 
#stormageddon2020 
#nlwx https://t.co/J08C0rMGH0",Wed Jan 22 00:42:20 +0000 2020
1219782041413267456,"Move over Sean Panting, we’ve got a new folk singing duo &amp; I’m 100% here for it!
#deceased #nlsnowstorm2020… https://t.co/w7lsNp63HQ",Wed Jan 22 00:41:15 +0000 2020
1219781998719401986,Any plow services in St. John's for tomorrow? message me #nlwx #snowmegeddon2020,Wed Jan 22 00:41:05 +0000 2020
1219780992807985152,#nltraffic https://t.co/1S067l4bFT,Wed Jan 22 00:37:05 +0000 2020
1219780605279449088,"Day 5 of #YYTSOE and Avocado has started hoarding her supplies in her sleep. ❄️+🥑

#NLblizzard #nlwx #dogsoftwitter https://t.co/IE3BbP72O8",Wed Jan 22 00:35:33 +0000 2020
1219779841144369153,We were going slowly batty by Day 5 of #snowmaggedon2020 so @user_1922 and I made this music video today: https://t.co/oHWpBPcsxE,Wed Jan 22 00:32:31 +0000 2020
1219779830549557248,My favourite article about the NL #Snowpocalypse2020 so far. https://t.co/x7D62zJ86f,Wed Jan 22 00:32:28 +0000 2020
1219779491947589632,Props to all the parents on the east coast dealing with kids stuck in the house. I would drink. A lot. #nlstorm,Wed Jan 22 00:31:07 +0000 2020
1219779407453310977,A shout out to my neighbours who buried the fire hydrant that I spent an hour digging out today. The child in me wa… https://t.co/DZCLLOnQKV,Wed Jan 22 00:30:47 +0000 2020
1219779349676732418,"Après une semaine chargée à Terre-Neuve (visite de François Legault, Rencontre des PM de l’Atlantique, Funérailles… https://t.co/rfISoW7M0U",Wed Jan 22 00:30:34 +0000 2020
1219779247088250884,"Hahahaha I did an upgrade...

#snowfort #snowmageddonNL  #nlwx @user_2128 The Compound https://t.co/5AfsziDCiz",Wed Jan 22 00:30:09 +0000 2020
1219778512845828096,I have say these folks have done an incredible job covering this blizzard and it’s aftermath in Newfoundland.… https://t.co/rcAWGyt0gf,Wed Jan 22 00:27:14 +0000 2020
1219778330871894016,"'round she goes 😍
@user_1692 #nlwx https://t.co/GYDjHiNbwb",Wed Jan 22 00:26:31 +0000 2020
1219778130379931648,Could be my favourite tweet of the SOE. #nltraffic https://t.co/1v0HnKLN01,Wed Jan 22 00:25:43 +0000 2020
1219777982035898368,#newfoundland #Roachesline #missing https://t.co/isSTN2Cyua,Wed Jan 22 00:25:07 +0000 2020
1219777834517979137,NL is gone to the dogs! #snowmaggedon2020 #snowmegeddon2020 #Snowpocalypse2020 https://t.co/83LZUgjLUU,Wed Jan 22 00:24:32 +0000 2020
1219777602010992640,"St. John's airport to resume operations early Wednesday, state of emergency remains in effect https://t.co/DcbzPL3Lbz #newfoundland",Wed Jan 22 00:23:37 +0000 2020
1219777586773078017,We will remain closed on Wednesday. ❄️ #nlwx #nlarts https://t.co/WvR216p44U,Wed Jan 22 00:23:33 +0000 2020
1219777457919799302,👏🏻👏🏻👏🏻Well done #Newfoundland #snowmegeddon2020 https://t.co/mOA08a9pzV,Wed Jan 22 00:23:02 +0000 2020
1219777438026207232,"@user_1621 Density of water is 1000kg/m^3; making up numbers for easy math:

Average lot: 10 m^3, SLR of compacted s… https://t.co/G90GP6IXZw",Wed Jan 22 00:22:58 +0000 2020
1219777146480218116,"State of Emergency. Day 5.
I found a lone Gouda @user_2702 in the fridge and it's the best day and no you can't have… https://t.co/nxShgmAFyk",Wed Jan 22 00:21:48 +0000 2020
1219776752098127872,@user_1142 Isn’t the SOE still in place?  How are people driving to these stores?  #snowmegeddon2020 #Newfoundland,Wed Jan 22 00:20:14 +0000 2020
1219776618870296576,@user_1209 @user_353 @user_1762 @user_1257 @user_143 @user_390 @user_370 Agree. I f… https://t.co/rzSzEnFNUt,Wed Jan 22 00:19:42 +0000 2020
1219776568534368257,"And stay off 'till...at least June maybe? Longer is better!

#NLtraffic https://t.co/qMAAXQM2jC",Wed Jan 22 00:19:30 +0000 2020
1219776510170664960,"Spread this: 

#nlwx #nlstorm #yytsoe https://t.co/idOR3fC5vL",Wed Jan 22 00:19:17 +0000 2020
1219776436606849025,"Daily PSA to find those drains if you don't want your block underwater someday..

#NLwx #NLtraffic… https://t.co/AFKWM3v6n3",Wed Jan 22 00:18:59 +0000 2020
1219776377928372224,A warm and fuzzy story from the #NLBlizzard https://t.co/8cMRdGB3yh,Wed Jan 22 00:18:45 +0000 2020
1219776280779993089,"Amazing to see the common folk of Newfoundland sky rocket to celebrity status with their kindness, devotion and res… https://t.co/9zRdfCd5om",Wed Jan 22 00:18:22 +0000 2020
1219776205718728705,A solid suggestion but since this town can't be assed to do this during the most trivial of events my hopes remain… https://t.co/K4TRk148Oj,Wed Jan 22 00:18:04 +0000 2020
1219775960259547136,Power is back on! #NLwx #blizzard https://t.co/GdB4MpHiCB,Wed Jan 22 00:17:05 +0000 2020
1219775705338318848,#nltraffic #yytsoe #snowmegeddon2020 https://t.co/bzHYTWp3zR,Wed Jan 22 00:16:05 +0000 2020
1219775416396763136,There are better ways to get storm chips than standing in line for hours 😉 ❄️ 😂 #snowmageddon #newfoundland #and… https://t.co/HhKjkMMjPJ,Wed Jan 22 00:14:56 +0000 2020
1219775378388144128,#nlwx https://t.co/D7dDhShqme,Wed Jan 22 00:14:47 +0000 2020
1219775259131490304,"A fine piece of writing everyone should read 

#Newfoundland Snowpocalypse Day Five: Trading Smokes for Pepsi - VICE https://t.co/jxbuYwddSf",Wed Jan 22 00:14:18 +0000 2020
1219775204072869890,"Day 6 of the State of Emergency for St.John’s. 
MUN remains closed. Please stay safe and obey the guidelines of the SoE. #nlstorm2020",Wed Jan 22 00:14:05 +0000 2020
1219774560939192321,Curious as to what shape the roads need to be in to lift the SOE?  Will just the main priority roads need to be acc… https://t.co/HN69yLwQvY,Wed Jan 22 00:11:32 +0000 2020
1219774135540146176,So respectful of one another. #nlwx https://t.co/DjVaeTysPL,Wed Jan 22 00:09:50 +0000 2020
1219773784518995969,"Even our little terrier mix is helping with the snow clearing or trying to escape.
#nlwx #nlsnowstorm2020… https://t.co/D1N5VaHIXI",Wed Jan 22 00:08:27 +0000 2020
1219773254031872002,NO MO SNO! #snowmageddon #puma #redbeard #rayban https://t.co/HyOBBSmK44,Wed Jan 22 00:06:20 +0000 2020
1219772997524914176,It’s things like this that make me proud to serve this great country #SupportOurTroops #Newfoundland… https://t.co/MlWAwUZiao,Wed Jan 22 00:05:19 +0000 2020
1219772899080491008,Responding to Atlantic Grocery Dist for smile from truck. Pls use caution in area and watch for responders #nltraffic,Wed Jan 22 00:04:56 +0000 2020
1219772803844460544,This is a helluva pano #nlwx https://t.co/FlwLHTATbj,Wed Jan 22 00:04:33 +0000 2020
1219772798324957185,Meanwhile in #Newfoundland https://t.co/ZHYinN5gFH,Wed Jan 22 00:04:32 +0000 2020
1219772766473326598,"My 6yo asked Santa for a safe (no idea why), it is now being used to store the last bottle of powerade so he doesn'… https://t.co/vxnQT6bXtU",Wed Jan 22 00:04:24 +0000 2020
1219772639633399809,Day 5 of #SOE in @user_143 snow removal has made huge strides THANK YOU. At least one lane wide passable. Stil… https://t.co/2Ehvufl9pp,Wed Jan 22 00:03:54 +0000 2020
1219772500160262144,"Price changes for Thursday, January 23rd, 2020: Heating and stove oils to drop by 2.7 cents a litre. Diesel to drop… https://t.co/NT5ri1vYmr",Wed Jan 22 00:03:20 +0000 2020
1219772386033225731,"Newfoundland today: Plows are out in full force, hopefully finding highways underneath a mountain of snow… https://t.co/g6onKPDeNt",Wed Jan 22 00:02:53 +0000 2020
1219772225252929536,Day 5 of #SOE in @user_143 snow removal has made huge strides THANK YOU. At least one lane wide passable. Stil… https://t.co/WiKPQRxGhI,Wed Jan 22 00:02:15 +0000 2020
1219772189395820544,"Joshua is still #MISSING in #NL #RoachesLine area. #nltraffic #nlwx #missinginNL  If seen, please call RCMP. Keep s… https://t.co/3cumd9F6f3",Wed Jan 22 00:02:06 +0000 2020
1219772079005937666,You’re in a class by yourself #Newfoundland Proud to call you fellow countrymen. 🥂 https://t.co/3wJE2dlqPt,Wed Jan 22 00:01:40 +0000 2020
1219772051596161025,@user_1455 @user_1650 @user_1831 @user_482 @user_1252 @user_2431 Great job!  Not sure if @user_1506 is… https://t.co/Rdz4Bt2DO6,Wed Jan 22 00:01:34 +0000 2020
1219771935246168065,"@user_1956 Dear #Newfoundland, 
we will not complain about the amount of snow where we live, from this day forward.
Signed, Ontario",Wed Jan 22 00:01:06 +0000 2020
1219771739833618433,LOOK at this cool artwork in #Newfoundland. This place just doesn't disappoint. #ImObsessed https://t.co/jGgBWKyFZ2,Wed Jan 22 00:00:19 +0000 2020
1219770913329156096,Limit one per person. Please also keep small local businesses in mind over the coming weeks- some of us are going t… https://t.co/sr9PNggJty,Tue Jan 21 23:57:02 +0000 2020
1219769617905790977,East End of St. John’s 4 days post blizzard. #NLwx #NLtraffic        #snowmegeddon2020 https://t.co/5s2p9Ivejf,Tue Jan 21 23:51:53 +0000 2020
1219769521789132801,I dies at these neighborhood street fires. I'm gonna wait until August I think and do the same thing and see how cu… https://t.co/dftH2ioRCs,Tue Jan 21 23:51:30 +0000 2020
1219769439937232896,"Due to the recent weather delays, there will be recovery flights in addition to normal operations at #YYT tomorrow.… https://t.co/ktafTqq7RS",Tue Jan 21 23:51:11 +0000 2020
1219769228707975168,"My boss, at work today: “On an unrelated note... Newfoundland!” 

Stay safe out there, fam ❄️🇨🇦#snowmaggedon2020 #nlstorm2020",Tue Jan 21 23:50:20 +0000 2020
1219768815254417409,#nlwx #snowmegeddon2020 https://t.co/MCMbsmuX7p,Tue Jan 21 23:48:42 +0000 2020
1219768331122757632,Post-Supper slide #nlwx https://t.co/uDlaoMkX3z,Tue Jan 21 23:46:46 +0000 2020
1219768070215995392,"St John's Airport, NL, Canada will reopen Wednesday 5am (0830UTC) after #NLStorm2020 brought some of the highest sn… https://t.co/E7qtF4UoyO",Tue Jan 21 23:45:44 +0000 2020
1219767944420511744,⁦@CoastGuardCAN⁩ doing a recon on damage ⁦@RNYC_NL⁩ earlier today #nlstorm2020 #nlwx https://t.co/c80JArmbS2,Tue Jan 21 23:45:14 +0000 2020
1219767928331165698,Have we all decided if it's #snowmaggedon2020 or #Snowpocalypse2020 yet?,Tue Jan 21 23:45:10 +0000 2020
1219767231682400257,#Newfoundland,Tue Jan 21 23:42:24 +0000 2020
1219766953612599296,"On my bucket list to make it out to the rock one day
#Newfoundland https://t.co/l1D3MHUa9p",Tue Jan 21 23:41:18 +0000 2020
1219766810469457922,Brilliant &amp; inspiring ode to the people of Newfoundland! #nlblizzard2020 #nlstorm2020 https://t.co/PSOqXKQCHG,Tue Jan 21 23:40:44 +0000 2020
1219766664922877955,I would like to formally update my lesbian resume. After the monstrous #nlblizzard2020 I am now a professional mech… https://t.co/ZDu32mpZwU,Tue Jan 21 23:40:09 +0000 2020
1219766601395974146,Um. Someone is shooting off fireworks. What do you think: SOS or celebrating that we made it through Day 5?! #SOE… https://t.co/VQAh21Ul9s,Tue Jan 21 23:39:54 +0000 2020
1219766394469916673,You always want what you don’t have. I’m jealous of all the people who are on their 5th snow day and have been able… https://t.co/1IBIhVDCvP,Tue Jan 21 23:39:05 +0000 2020
1219766358986149895,Watch this to get a better understanding of #Canada and #Newfoundland not to mention views of the depth of the snow https://t.co/2qskdxYJrG,Tue Jan 21 23:38:56 +0000 2020
1219766155021295617,Keep yer wits about you! This storm has brought out the best in so many!!💕 #nlwx #nlweather #Snowmageddon2020… https://t.co/DpW0fnk7qA,Tue Jan 21 23:38:08 +0000 2020
